3,1,1,37.5,7/3/2019,Washington Nationals,Miami Marlins,95.67,1.36,3.86,Chris Guccione,109,1.05,3.88,2,8,8,84,85,8.5,2019,S STRASBURG,Eastern,Eastern,Wednesday,18,National League East,National League East,NL,NL,R,R,S ALCANTARA,Home,-267,-141,-1.5
9,6,1,80.6,7/3/2019,Chicago White Sox,Detroit Tigers,0,0,0,Doug Eddings,5,1.2,3.6,3,9,9,82,83,10.5,2019,R DETWILER,Eastern,Central,Wednesday,20,American League Central,American League Central,AL,AL,R,L,T ALEXANDER,Home,-124,146,-1.5
5,4,1,45.7,7/2/2019,Los Angeles Dodgers,Arizona Diamondbacks,35.33,1.61,6.62,Hunter Wendelstedt,37,1.14,2.68,1,9,9,87,87,9,2019,R STRIPLING,Mountain,Pacific,Tuesday,22,National League West,National League West,NL,NL,R,R,T CLARKE,Home,-219,-117,-1.5
5,4,1,136,7/2/2019,Seattle Mariners,St Louis Cardinals,85.33,1.23,4.75,Tim Timmons,2,1.5,0,1,7,8,83,89,9,2019,M CARASITI,Central,Pacific,Tuesday,22,National League Central,American League West,NL,AL,R,R,J FLAHERTY,Home,136,-116,1.5
6,3,1,33.4,7/2/2019,Tampa Bay Rays,Baltimore Orioles,0,0,0,John Tumpane,100,1.05,2.43,2,8,9,85,86,8.5,2019,C MORTON,Eastern,Eastern,Tuesday,19,American League East,American League East,AL,AL,R,R,A WOJCIECHOWSKI,Home,-299,-154,-1.5
4,2,1,122,7/2/2019,New York Mets,New York Yankees,64.33,1.43,4.34,Gary Cederstrom,107.67,1.24,4.51,1,7,9,83,86,9,2019,Z WHEELER,Eastern,Eastern,Tuesday,19,American League East,National League East,AL,NL,L,R,J PAXTON,Home,122,-132,1.5
5,9,0,-100,7/2/2019,Kansas City Royals,Cleveland Indians,119,1.14,3.55,Pat Hoberg,94.67,1.46,5.23,1,8,9,84,85,9,2019,J JUNIS,Eastern,Central,Tuesday,20,American League Central,American League Central,AL,AL,R,R,T BAUER,Home,161,103,1.5
0,2,0,-100,7/2/2019,8,Philadelphia Phillies,96,1.34,4.22,D.J. Reyburn,10.67,1.78,5.06,1,9,9,85,86,9.5,2019,D KEUCHEL,Eastern,Eastern,Tuesday,19,National League East,National League East,NL,NL,R,L,A NOLA,Home,-105,173,-1.5
8,9,0,-100,7/2/2019,Colorado Rockies,Houston Astros,0,0,0,Adam Hamari,115.33,1.21,4.29,1,8,9,86,85,13,2019,G MARQUEZ,Central,Mountain,Tuesday,20,American League West,National League West,AL,NL,R,R,J URQUIDY,Home,-130,138,-1.5
8,6,1,102,7/2/2019,Oakland Athletics,Minnesota Twins,85.67,1.07,2.73,Mike Everitt,16.33,1.47,3.31,1,8,8,84,86,9.5,2019,D MENGDEN,Central,Pacific,Tuesday,22,American League Central,American League West,AL,AL,R,R,J ODORIZZI,Home,102,-155,1.5
4,10,0,-100,7/2/2019,San Diego Padres,San Francisco Giants,33.33,1.68,6.48,Tony Randazzo,74.67,1.22,4.94,2,11,9,86,86,9,2019,M STRAHM,Pacific,Pacific,Tuesday,22,National League West,National League West,NL,NL,R,L,T BEEDE,Home,-147,134,-1.5
4,9,0,-100,7/2/2019,Texas Rangers,Los Angeles Angels,21,1.48,5.57,Ron Kulpa,112.67,1.12,2.4,2,9,9,86,85,11,2019,M MINOR,Pacific,Central,Tuesday,20,American League West,American League West,AL,AL,L,L,J SUAREZ,Home,-135,140,-1.5
6,10,0,-100,7/2/2019,Toronto Blue Jays,Boston Red Sox,72.33,1.12,3.36,David Rackley,86,1.45,4.6,1,7,9,85,86,9.5,2019,T THORNTON,Eastern,Eastern,Tuesday,19,American League East,American League East,AL,AL,L,R,D PRICE,Home,143,-106,1.5
3,2,1,51.5,7/2/2019,Washington Nationals,Miami Marlins,10,1.3,3.6,Chris Segal,99.33,1.15,3.71,1,8,8,83,84,8.5,2019,P CORBIN,Eastern,Eastern,Tuesday,19,National League East,National League East,NL,NL,R,L,Z GALLEN,Home,-194,100,-1.5
5,4,1,97.1,7/2/2019,Cincinnati Reds,Milwaukee Brewers,47,1.32,4.4,Chad Fairchild,85.67,1.3,3.36,2,9,8,86,83,10,2019,T ROARK,Central,Eastern,Tuesday,19,National League Central,National League Central,NL,NL,R,R,C ANDERSON,Home,-103,168,-1.5
5,1,1,114,7/2/2019,Pittsburgh Pirates,Chicago Cubs,88.33,1.13,3.36,Andy Fletcher,88.67,1.26,4.36,2,10,9,86,84,9.5,2019,J MUSGROVE,Central,Eastern,Tuesday,19,National League Central,National League Central,NL,NL,R,R,K HENDRICKS,Home,114,-143,1.5
6,3,1,37.2,7/1/2019,Tampa Bay Rays,Baltimore Orioles,0,0,0,Nic Lentz,36,1.08,2.25,1,8,9,84,85,8.5,2019,R STANEK,Eastern,Eastern,Monday,19,American League East,American League East,AL,AL,R,R,T ESHELMAN,Home,-269,-140,-1.5
6,8,0,-100,7/1/2019,Cincinnati Reds,Milwaukee Brewers,8,2.5,9,John Libka,82.67,1.22,4.35,1,9,8,85,82,10,2019,T MAHLE,Central,Eastern,Monday,19,National League Central,National League Central,NL,NL,R,R,A HOUSER,Home,105,184,-1.5
18,5,1,114,7/1/2019,Pittsburgh Pirates,Chicago Cubs,4.67,1.07,1.93,Eric Cooper,65,1.2,4.29,1,10,9,85,83,9.5,2019,T WILLIAMS,Central,Eastern,Monday,19,National League Central,National League Central,NL,NL,R,R,A ALZOLAY,Home,114,-136,1.5
2,13,0,-100,7/1/2019,San Diego Padres,San Francisco Giants,83.67,1.24,4.52,Ryan Blakney,13,1.15,1.38,1,10,8,84,84,8.5,2019,L ALLEN,Pacific,Pacific,Monday,22,National League West,National League West,NL,NL,R,L,J SAMARDZIJA,Home,-167,122,-1.5
11,4,1,69,7/1/2019,Toronto Blue Jays,Kansas City Royals,37.67,1.11,4.06,Hal Gibson III,31.33,1.69,6.89,4,9,9,84,85,10,2019,C RICHARD,Central,Eastern,Monday,13,American League Central,American League East,AL,AL,R,L,G SPARKMAN,Home,-145,125,-1.5
2,1,1,63.3,6/30/2019,Milwaukee Brewers,Pittsburgh Pirates,34.33,1.54,3.67,Sean Barber,86.33,1.39,3.34,3,8,9,82,84,10,2019,Z DAVIES,Eastern,Central,Sunday,14,National League Central,National League Central,NL,NL,L,R,S BRAULT,Home,-158,111,-1.5
6,13,0,-100,6/30/2019,Miami Marlins,Philadelphia Phillies,97.67,1.39,4.33,Ted Barrett,89,1.22,3.94,3,10,9,84,82,8.5,2019,T RICHARDS,Eastern,Eastern,Sunday,13,National League East,National League East,NL,NL,R,R,J ARRIETA,Home,126,-135,1.5
4,3,1,96.2,6/30/2019,Chicago White Sox,Minnesota Twins,0,0,0,Jim Wolf,91,1.05,2.87,3,9,8,83,80,10,2019,L GIOLITO,Central,Central,Sunday,14,American League Central,American League Central,AL,AL,L,R,L THORPE,Home,-104,183,-1.5
3,12,0,-100,6/30/2019,Los Angeles Angels,Oakland Athletics,67.67,1.23,3.86,Jordan Baker,30.67,1.24,4.99,4,9,9,85,85,10,2019,A HEANEY,Pacific,Pacific,Sunday,16,American League West,American League West,AL,AL,R,L,C BASSITT,Home,-139,132,-1.5
3,5,0,-100,6/30/2019,San Diego Padres,St Louis Cardinals,89.33,1.24,4.33,Kerwin Danley,84.33,1.11,3.95,3,8,7,82,83,8.5,2019,J LUCCHESI,Central,Pacific,Sunday,16,National League Central,National League West,NL,NL,R,L,M MIKOLAS,Home,-119,166,-1.5
6,7,0,-100,6/30/2019,Toronto Blue Jays,Kansas City Royals,100,1.37,4.32,Mark Carlson,84,1.68,5.89,3,9,9,83,84,10,2019,AA SANCHEZ,Central,Eastern,Sunday,13,American League Central,American League East,AL,AL,R,R,B KELLER,Home,-117,162,-1.5
5,10,0,-100,6/30/2019,Colorado Rockies,Los Angeles Dodgers,83.67,1.09,3.76,Cory Blaser,5,2,5.4,4,10,10,86,84,13.5,2019,C GONZALEZ,Pacific,Mountain,Sunday,15,National League West,National League West,NL,NL,R,R,K MAEDA,Home,136,-106,1.5
10,4,1,102,6/30/2019,San Francisco Giants,Arizona Diamondbacks,94.67,1.3,3.9,Mike Muchlinski,102.67,1.21,4.21,4,10,10,86,83,8,2019,M BUMGARNER,Mountain,Pacific,Sunday,16,National League West,National League West,NL,NL,L,L,R RAY,Home,102,207,-1.5
1,2,0,-100,6/30/2019,Detroit Tigers,Washington Nationals,114.33,1.01,2.52,Brennan Miller,39.33,1.42,5.95,3,9,8,83,79,8.5,2019,J ZIMMERMANN,Eastern,Eastern,Sunday,13,National League East,American League Central,NL,AL,R,R,M SCHERZER,Home,282,169,1.5
0,2,0,-100,6/30/2019,12,Cleveland Indians,94.33,1.09,3.82,Joe West,27.67,1.52,7.48,3,9,8,83,83,10.5,2019,G YNOA,Eastern,Eastern,Sunday,13,American League Central,American League East,AL,AL,R,R,S BIEBER,Home,228,144,1.5
6,2,1,47.6,6/30/2019,Tampa Bay Rays,Texas Rangers,13,0.62,0,Bruce Dreckman,78.67,1.33,5.03,3,9,9,84,84,8,2019,B SNELL,Central,Eastern,Sunday,13,American League West,American League East,AL,AL,R,L,J CHAVEZ,Home,-210,-113,-1.5
6,1,1,37.5,6/30/2019,Houston Astros,Seattle Mariners,101.67,1.37,4.34,Gabe Morales,102.67,1.05,3.42,3,9,9,88,85,9.5,2019,G COLE,Pacific,Central,Sunday,14,American League West,American League West,AL,AL,L,R,M GONZALES,Home,-267,-128,-1.5
8,5,1,97.1,6/30/2019,New York Mets,Atlanta Braves,87,1.31,4.03,Lance Barrett,95,1.21,4.55,3,9,10,85,85,9,2019,N SYNDERGAARD,Eastern,Eastern,Sunday,19,National League East,National League East,NL,NL,L,R,M FRIED,Home,-103,182,-1.5
8,6,1,104,6/30/2019,Cincinnati Reds,Chicago Cubs,75.33,1.37,4.06,Alan Porter,74.67,1.33,4.7,3,10,8,84,81,10,2019,A DESCLAFANI,Central,Eastern,Sunday,13,National League Central,National League Central,NL,NL,L,R,J LESTER,Home,104,-153,1.5
0,4,0,-100,6/29/2019,Los Angeles Angels,Oakland Athletics,88.67,1.39,4.26,Jeff Nelson,75.33,1.26,4.3,3,9,9,84,84,9.5,2019,T SKAGGS,Pacific,Pacific,Saturday,22,American League West,American League West,AL,AL,L,L,B ANDERSON,Home,-139,138,-1.5
13,0,1,163,6/29/2019,12,Cleveland Indians,38.67,0.96,2.33,Will Little,82.33,1.31,4.37,2,9,8,82,82,10,2019,A CASHNER,Eastern,Eastern,Saturday,16,American League Central,American League East,AL,AL,R,R,Z PLESAC,Home,163,107,1.5
5,2,1,52.6,6/29/2019,Tampa Bay Rays,Texas Rangers,53.33,1.48,5.23,Mike Estabrook,0,0,0,2,9,9,83,83,8,2019,B MCKAY,Central,Eastern,Saturday,16,American League West,American League East,AL,AL,R,L,A SAMPSON,Home,-190,104,-1.5
12,2,1,82,6/29/2019,San Diego Padres,St Louis Cardinals,85,1.4,3.39,Victor Carapazza,70.67,0.98,3.18,2,8,7,81,82,8,2019,C PADDACK,Central,Pacific,Saturday,22,National League Central,National League West,NL,NL,R,R,DAK HUDSON,Home,-122,168,-1.5
0,6,0,-100,6/29/2019,Cincinnati Reds,Chicago Cubs,84,1.37,4.71,Mark Wegner,91,1.18,2.57,2,10,8,83,80,9.5,2019,L CASTILLO,Central,Eastern,Saturday,16,National League Central,National League Central,NL,NL,L,R,J QUINTANA,Home,-122,158,-1.5
7,5,1,56.5,6/29/2019,Toronto Blue Jays,Kansas City Royals,75.67,1.4,4.76,James Hoye,100.67,1.25,3.04,2,9,9,82,83,9,2019,M STROMAN,Central,Eastern,Saturday,16,American League Central,American League East,AL,AL,R,R,H BAILEY,Home,-177,107,-1.5
9,6,1,125,6/29/2019,Miami Marlins,Philadelphia Phillies,91,1.18,3.26,Lance Barksdale,19,0.79,0.95,2,11,9,83,81,8.5,2019,J YAMAMOTO,Eastern,Eastern,Saturday,16,National League East,National League East,NL,NL,R,R,Z EFLIN,Home,125,-134,1.5
5,3,1,137,6/29/2019,Colorado Rockies,Los Angeles Dodgers,85,1.07,3.07,Chris Guccione,96,1.32,3.94,3,10,10,85,83,12.5,2019,J GRAY,Pacific,Mountain,Saturday,20,National League West,National League West,NL,NL,L,R,C KERSHAW,Home,137,-107,1.5
3,1,1,48.1,6/29/2019,Milwaukee Brewers,Pittsburgh Pirates,64.33,1.21,3.64,Tom Hallion,94.33,1.17,4.01,2,8,9,81,83,9.5,2019,B WOODRUFF,Eastern,Central,Saturday,20,National League Central,National League Central,NL,NL,R,R,J LYLES,Home,-208,-102,-1.5
6,5,1,31.6,6/29/2019,Houston Astros,Seattle Mariners,86.33,1.49,5.11,Tom Woodring,114.67,0.75,2.67,2,9,9,87,84,9.5,2019,J VERLANDER,Pacific,Central,Saturday,20,American League West,American League West,AL,AL,L,R,Y KIKUCHI,Home,-316,-162,-1.5
3,4,0,-100,6/29/2019,San Francisco Giants,Arizona Diamondbacks,108,0.94,3.08,Rob Drake,58.33,1.75,6.79,3,10,10,85,82,7.5,2019,D POMERANZ,Mountain,Pacific,Saturday,22,National League West,National League West,NL,NL,R,L,Z GREINKE,Home,141,-117,1.5
7,5,1,173,6/29/2019,Detroit Tigers,Washington Nationals,6,0.67,3,Mark Ripperger,13.67,2.12,9.22,2,10,8,82,78,11,2019,G SOTO,Eastern,Eastern,Saturday,16,National League East,American League Central,NL,AL,R,L,A VOTH,Home,173,117,1.5
3,10,0,-100,6/29/2019,Chicago White Sox,Minnesota Twins,80.67,1.21,5.02,Sam Holbrook,83.33,1.6,6.16,2,9,8,82,79,10.5,2019,I NOVA,Central,Central,Saturday,16,American League Central,American League Central,AL,AL,R,R,M PINEDA,Home,130,-122,1.5
4,5,0,-100,6/29/2019,New York Mets,Atlanta Braves,91.33,1.31,3.94,Bill Welke,78,1.41,4.85,2,9,10,84,84,9.5,2019,S MATZ,Eastern,Eastern,Saturday,16,National League East,National League East,NL,NL,R,L,J TEHERAN,Home,-103,-157,1.5
6,2,1,78.1,6/28/2019,Toronto Blue Jays,Kansas City Royals,62.33,1.35,4.48,Chris Segal,2,3,13.5,1,9,9,81,82,9.5,2019,S REID-FOLEY,Central,Eastern,Friday,19,American League Central,American League East,AL,AL,L,R,D DUFFY,Home,-128,-190,1.5
2,1,1,46.1,6/28/2019,Houston Astros,Seattle Mariners,1,1,0,Jerry Meals,89.67,1.19,3.51,1,9,9,86,83,9.5,2019,W MILEY,Pacific,Central,Friday,20,American League West,American League West,AL,AL,R,L,M CARASITI,Home,-217,-114,-1.5
13,0,1,187,6/28/2019,12,Cleveland Indians,16.67,0.72,2.7,Andy Fletcher,63,1.16,2.86,1,9,8,81,81,9,2019,J MEANS,Eastern,Eastern,Friday,19,American League Central,American League East,AL,AL,R,L,M CLEVINGER,Home,187,118,1.5
2,7,0,-100,6/28/2019,Los Angeles Angels,Oakland Athletics,88.33,1.11,4.08,Jansen Visconti,2,0.5,0,2,9,9,83,83,10,2019,N RAMIREZ,Pacific,Pacific,Friday,22,American League West,American League West,AL,AL,R,R,M FIERS,Home,-135,144,-1.5
2,3,0,-100,6/28/2019,Milwaukee Brewers,Pittsburgh Pirates,69.67,1.45,5.55,Todd Tichenor,67.33,1.51,5.88,1,8,9,80,82,10.5,2019,J CHACIN,Eastern,Central,Friday,20,National League Central,National League Central,NL,NL,R,R,C ARCHER,Home,-145,129,-1.5
6,3,1,111,6/28/2019,San Francisco Giants,Arizona Diamondbacks,94,1.24,3.93,Jeremie Rehak,45.67,1.34,3.94,2,10,10,84,81,7.5,2019,S ANDERSON,Mountain,Pacific,Friday,22,National League West,National League West,NL,NL,R,R,M KELLY,Home,111,-151,1.5
6,3,1,115,6/28/2019,Cincinnati Reds,Chicago Cubs,98.67,1.19,2.92,Stu Scheurwater,76,1.26,4.03,1,10,8,82,79,9,2019,S GRAY,Central,Eastern,Friday,19,National League Central,National League Central,NL,NL,L,R,C HAMELS,Home,115,-136,1.5
6,4,1,165,6/28/2019,Chicago White Sox,Minnesota Twins,104.67,1.07,2.84,Manny Gonzalez,0,0,0,1,9,8,81,78,10.5,2019,R DETWILER,Central,Central,Friday,20,American League Central,American League Central,AL,AL,R,L,J BERRIOS,Home,165,105,1.5
6,2,1,131,6/28/2019,Miami Marlins,Philadelphia Phillies,36.67,1.2,4.42,John Tumpane,16.67,1.02,3.78,1,10,9,82,80,8.5,2019,E HERNANDEZ,Eastern,Eastern,Friday,19,National League East,National League East,NL,NL,R,R,V VELASQUEZ,Home,131,-128,1.5
3,1,1,75.2,6/28/2019,San Diego Padres,St Louis Cardinals,62.67,1.55,5.03,Gerry Davis,80.67,1.31,4.35,1,8,7,80,81,8.5,2019,E LAUER,Central,Pacific,Friday,22,National League Central,National League West,NL,NL,R,L,M WACHA,Home,-133,152,-1.5
0,5,0,-100,6/28/2019,Tampa Bay Rays,Texas Rangers,100,1.27,4.32,Paul Emmel,61.67,0.92,2.63,1,9,9,82,82,8.5,2019,Y CHIRINOS,Central,Eastern,Friday,19,American League West,American League East,AL,AL,R,R,L LYNN,Home,-124,158,-1.5
2,6,0,-100,6/28/2019,New York Mets,Atlanta Braves,78.33,0.96,2.07,Mike Everitt,97,1.09,3.25,1,9,10,83,83,7.5,2019,J DEGROM,Eastern,Eastern,Friday,19,National League East,National League East,NL,NL,R,R,M SOROKA,Home,-138,147,-1.5
13,9,1,181,6/28/2019,Colorado Rockies,Los Angeles Dodgers,99,0.84,1.27,Lazaro Diaz,77,1.53,4.91,2,10,10,84,82,11,2019,A SENZATELA,Pacific,Mountain,Friday,20,National League West,National League West,NL,NL,L,R,H RYU,Home,181,125,1.5
1,3,0,-100,6/28/2019,Detroit Tigers,Washington Nationals,71.67,1.27,4.02,Brian O'Nora,72.33,1.35,4.73,1,9,8,81,77,10,2019,D NORRIS,Eastern,Eastern,Friday,19,National League East,American League Central,NL,AL,R,L,A SANCHEZ,Home,154,101,1.5
2,5,0,-100,6/27/2019,Minnesota Twins,Tampa Bay Rays,34,1.06,1.85,Adam Hamari,73.67,1.32,3.91,3,9,9,81,80,10,2019,M PEREZ,Eastern,Central,Thursday,13,American League East,American League Central,AL,AL,R,L,R STANEK,Home,-109,173,-1.5
6,3,1,72.5,6/27/2019,Philadelphia Phillies,New York Mets,101.67,1.28,4.69,Ryan Blakney,89,1.43,4.55,4,10,9,82,81,9.5,2019,A NOLA,Eastern,Eastern,Thursday,13,National League East,National League East,NL,NL,R,R,Z WHEELER,Home,-138,138,-1.5
1,5,0,-100,6/27/2019,San Francisco Giants,Arizona Diamondbacks,0,0,0,Dan Iassogna,28,1.75,7.07,1,9,10,83,80,8,2019,T BEEDE,Mountain,Pacific,Thursday,21,National League West,National League West,NL,NL,L,R,A YOUNG,Home,-105,-168,1.5
5,8,0,-100,6/27/2019,Miami Marlins,Washington Nationals,102,1.05,3.79,John Libka,89.67,1.36,3.51,3,8,9,80,79,7.5,2019,S ALCANTARA,Eastern,Eastern,Thursday,19,National League East,National League East,NL,NL,R,R,S STRASBURG,Home,173,109,1.5
8,3,1,63.7,6/27/2019,Los Angeles Angels,Oakland Athletics,35.67,1.71,8.58,Phil Cuzzi,55.67,1.02,3.88,1,9,9,82,82,9,2019,G CANNING,Pacific,Pacific,Thursday,22,American League West,American League West,AL,AL,R,R,T ANDERSON,Home,-157,129,-1.5
0,10,0,-100,6/27/2019,Houston Astros,Pittsburgh Pirates,82.67,1.25,4.68,Jeff Kellogg,77.67,1.12,3.71,3,7,9,79,82,9.5,2019,B PEACOCK,Eastern,Central,Thursday,14,National League Central,American League West,NL,AL,R,R,J MUSGROVE,Home,-194,-101,-1.5
4,2,1,52.1,6/27/2019,Milwaukee Brewers,Seattle Mariners,101,1.27,4.54,Chad Whitson,41.67,1.39,4.75,3,9,9,85,81,10.5,2019,C ANDERSON,Pacific,Central,Thursday,14,American League West,National League Central,AL,NL,R,R,M LEAKE,Home,-192,101,-1.5
8,12,0,-100,6/27/2019,Colorado Rockies,Los Angeles Dodgers,91.33,0.86,2.96,Tony Randazzo,20,1.35,5.85,1,10,9,83,81,11,2019,P LAMBERT,Pacific,Mountain,Thursday,20,National League West,National League West,NL,NL,R,R,W BUEHLER,Home,195,125,1.5
1,3,0,-100,6/27/2019,Detroit Tigers,Texas Rangers,37.67,1.49,5.5,Hal Gibson III,87.67,1.33,3.29,3,9,7,81,76,9.5,2019,S TURNBULL,Central,Eastern,Thursday,13,American League West,American League Central,AL,AL,R,R,A JURADO,Home,109,-147,1.5
9,7,1,93.5,6/27/2019,10,Atlanta Braves,3.33,2.4,10.81,Nic Lentz,10,1.1,1.8,4,9,9,82,81,10,2019,T CHATWOOD,Eastern,Central,Thursday,14,National League East,National League Central,NL,NL,R,R,B WILSON,Home,-107,169,-1.5
3,5,0,-100,6/26/2019,10,Atlanta Braves,5,1.6,5.4,Ted Barrett,85.33,1.35,4.75,3,9,9,81,80,9.5,2019,Y DARVISH,Eastern,Central,Wednesday,20,National League East,National League Central,NL,NL,L,R,D KEUCHEL,Home,-125,153,-1.5
5,3,1,46.1,6/26/2019,Cleveland Indians,Kansas City Royals,88.67,1.44,5.18,Mike Muchlinski,112.33,1.18,3.69,3,10,10,80,80,9,2019,T BAUER,Central,Eastern,Wednesday,13,American League Central,American League Central,AL,AL,R,R,J JUNIS,Home,-217,-103,-1.5
8,2,1,139,6/26/2019,15,Los Angeles Dodgers,0,0,0,Alan Porter,30.33,1.68,7.12,3,10,9,82,82,10,2019,T CLARKE,Pacific,Mountain,Wednesday,15,National League West,National League West,NL,NL,R,R,T GONSOLIN,Home,139,-111,1.5
1,4,0,-100,6/26/2019,Detroit Tigers,Texas Rangers,103.67,1.15,2.52,Mark Carlson,94.67,1.11,3.61,2,9,7,80,75,9,2019,M BOYD,Central,Eastern,Wednesday,19,American League West,American League Central,AL,AL,L,L,M MINOR,Home,101,191,-1.5
5,7,0,-100,6/26/2019,Miami Marlins,Washington Nationals,92.33,1.19,3.9,Bruce Dreckman,5,1.4,1.8,2,8,9,79,78,7.5,2019,Z GALLEN,Eastern,Eastern,Wednesday,19,National League East,National League East,NL,NL,L,R,P CORBIN,Home,130,-124,1.5
5,1,1,87,6/26/2019,Los Angeles Angels,Cincinnati Reds,80.33,1.31,3.47,Pat Hoberg,6,1.33,6,2,9,9,78,81,9,2019,J BARRIA,Eastern,Pacific,Wednesday,20,National League Central,American League West,NL,AL,R,R,T ROARK,Home,-115,169,-1.5
8,7,1,42.4,6/26/2019,New York Yankees,Toronto Blue Jays,82.67,1.4,4.25,Cory Blaser,60,1.33,3.75,3,10,10,81,80,10,2019,J PAXTON,Eastern,Eastern,Wednesday,13,American League East,American League East,AL,AL,R,L,T THORNTON,Home,-236,-124,-1.5
0,2,0,-100,6/26/2019,St Louis Cardinals,Oakland Athletics,16.33,1.47,3.31,Ron Kulpa,76,1.33,4.5,2,9,9,81,79,10,2019,A WAINWRIGHT,Pacific,Central,Wednesday,19,American League West,National League Central,AL,NL,R,R,D MENGDEN,Home,-142,139,-1.5
6,4,1,102,6/26/2019,Minnesota Twins,Tampa Bay Rays,93.67,1.02,2.31,Jeff Nelson,80.33,1.07,2.58,2,9,9,80,79,9,2019,J ODORIZZI,Eastern,Central,Wednesday,20,American League East,American League Central,AL,AL,R,R,C MORTON,Home,102,195,-1.5
5,4,1,66.7,6/26/2019,Philadelphia Phillies,New York Mets,59,1.27,3.2,Eric Cooper,50.33,1.45,5.54,3,10,9,81,80,10.5,2019,N PIVETTA,Eastern,Eastern,Wednesday,19,National League East,National League East,NL,NL,L,R,J VARGAS,Home,-150,128,-1.5
2,4,0,-100,6/26/2019,Milwaukee Brewers,Seattle Mariners,0,0,0,Jim Wolf,6,2.17,7.5,2,9,9,84,80,10,2019,A HOUSER,Pacific,Central,Wednesday,20,American League West,National League Central,AL,NL,R,R,M CARASITI,Home,-214,-109,-1.5
3,6,0,-100,6/26/2019,San Francisco Giants,Colorado Rockies,110.33,1.19,4.32,Jordan Baker,78.67,1.26,4.23,3,9,10,80,79,7.5,2019,J SAMARDZIJA,Mountain,Pacific,Wednesday,15,National League West,National League West,NL,NL,R,R,G MARQUEZ,Home,136,-126,1.5
5,10,0,-100,6/26/2019,12,San Diego Padres,68.67,1.25,4.85,Angel Hernandez,80.33,1.29,4.59,2,8,9,80,80,10.5,2019,D BUNDY,Pacific,Eastern,Wednesday,15,National League West,American League East,NL,AL,L,R,M STRAHM,Home,108,-148,1.5
7,8,0,-100,6/26/2019,16,Chicago White Sox,86.67,1.57,6.23,Roberto Ortiz,95.33,1.02,3.59,3,8,9,77,82,9,2019,C SALE,Central,Eastern,Wednesday,13,American League Central,American League East,AL,AL,R,L,RE LOPEZ,Home,-359,-166,-1.5
2,14,0,-100,6/26/2019,Houston Astros,Pittsburgh Pirates,4,1.5,4.5,Brennan Miller,16.33,1.1,4.41,2,7,9,78,81,9.5,2019,F VALDEZ,Eastern,Central,Wednesday,20,National League Central,American League West,NL,AL,R,L,D AGRAZAL,Home,-238,-132,-1.5
9,4,1,100,6/25/2019,Minnesota Twins,Tampa Bay Rays,75.33,1.23,4.42,Tom Hallion,79.67,1.26,4.18,1,9,9,79,78,9,2019,K GIBSON,Eastern,Central,Tuesday,20,American League East,American League Central,AL,AL,L,R,B SNELL,Home,100,-164,1.5
3,8,0,-100,6/25/2019,Milwaukee Brewers,Seattle Mariners,96.67,1.36,4.38,Sam Holbrook,82.33,1.36,3.06,1,9,9,83,79,9.5,2019,Z DAVIES,Pacific,Central,Tuesday,20,American League West,National League Central,AL,NL,L,R,M GONZALES,Home,-165,113,-1.5
3,7,0,-100,6/25/2019,St Louis Cardinals,Oakland Athletics,64.33,1.17,3.64,Gabe Morales,80.67,1.18,4.24,1,9,9,80,78,9,2019,J FLAHERTY,Pacific,Central,Tuesday,20,American League West,National League Central,AL,NL,R,R,C BASSITT,Home,-164,120,-1.5
3,5,0,-100,6/25/2019,Detroit Tigers,Texas Rangers,6.67,0.45,0,James Hoye,34.33,1.34,6.03,1,9,7,79,74,9.5,2019,J ZIMMERMANN,Central,Eastern,Tuesday,19,American League West,American League Central,AL,AL,R,R,J CHAVEZ,Home,134,-122,1.5
5,1,1,34.2,6/25/2019,Houston Astros,Pittsburgh Pirates,58.33,1.2,4.17,Mark Ripperger,96.67,1.02,3.54,1,7,9,77,80,9,2019,G COLE,Eastern,Central,Tuesday,20,National League Central,American League West,NL,AL,R,R,T WILLIAMS,Home,-292,-152,-1.5
